iter	Logloss
291	0.004015195159
292	0.004007214874
293	0.004003599482
294	0.003996652304
295	0.003984570329
296	0.003980621082
297	0.003967113735
298	0.003964862988
299	0.003954340297
300	0.003942390653
301	0.003929445788
302	0.003926169721
303	0.003921421769
304	0.003919357089
305	0.003911208309
306	0.003905639005
307	0.003903494384
308	0.003893767836
309	0.00389293534
310	0.003886764582
311	0.003882984908
312	0.003881542919
313	0.0038782731
314	0.003875573247
315	0.003870374332
316	0.003859777526
317	0.00385667834
318	0.00385121247
319	0.003848977852
320	0.003845651194
321	0.00383735441
322	0.003827532635
323	0.003825080599
324	0.003823014379
325	0.00381346009
326	0.003807424688
327	0.003802627056
328	0.003800442102
329	0.003788681397
330	0.003786743889
331	0.003782659591
332	0.003781913225
333	0.003777125175
334	0.003769768058
335	0.003763904791
336	0.00375893103
337	0.00375588129
338	0.003748598322
339	0.003736501191
340	0.003732703537
341	0.003730366306
342	0.003727517574
343	0.003719810751
344	0.003716842062
345	0.003712283552
346	0.003699573587
347	0.003696387252
348	0.003687360339
349	0.003683835168
350	0.003676407228
351	0.003672350782
352	0.003662940556
353	0.00365668805
354	0.003648026567
355	0.003645108129
356	0.003640594707
357	0.003639225044
358	0.003630666199
359	0.003627591022
360	0.003625347431
361	0.003623616989
362	0.003621053997
363	0.003617940316
364	0.003606491165
365	0.003600776283
366	0.00359807895
367	0.003595085977
368	0.00359386536
369	0.003588560689
370	0.003582891058
371	0.003577208608
372	0.003569955056
373	0.003560203284
374	0.00355458039
375	0.003550016091
376	0.003546118988
377	0.003540802473
378	0.003539362004
379	0.003532818205
380	0.003527408074
381	0.003522279944
382	0.003519767363
383	0.003511561618
384	0.003509308776
385	0.003507213647
386	0.003503988175
387	0.003502695156
388	0.003494716324
389	0.003490508736
390	0.003488625227
391	0.003483581977
392	0.003483149434
393	0.003479245289
394	0.00346931616
395	0.003467416722
396	0.003464142854
397	0.003456368984
398	0.003453974694
399	0.003448463478
400	0.003444883584
401	0.003436349689
402	0.003433429384
403	0.003429438147
404	0.003425675791
405	0.003425198393
406	0.003422210987
407	0.003415795262
408	0.003414483926
409	0.003412791882
410	0.003403647893
411	0.003397037756
412	0.003391115919
413	0.003389483551
414	0.003388795237
415	0.00338441146
416	0.003380602994
417	0.003380196732
418	0.003377536697
419	0.003370704606
420	0.003366438199
421	0.003363811396
422	0.003354572931
423	0.003351839149
424	0.003344555274
425	0.003343178773
426	0.003341947393
427	0.003338662468
428	0.003330952986
429	0.003330596935
430	0.003325395576
431	0.003317615072
432	0.003315372876
433	0.003308408576
434	0.00330215243
435	0.003296777496
436	0.003295318142
437	0.003292070568
438	0.003289961848
439	0.003281619294
440	0.003278832188
441	0.00327696742
442	0.00327078354
443	0.00327023329
444	0.003266163513
445	0.003260303024
446	0.003254495431
447	0.003247451525
448	0.0032421009
449	0.003236884535
450	0.0032358605
451	0.003234250727
452	0.003232628452
453	0.003223972536
454	0.003223017843
455	0.003217096805
456	0.003214825321
457	0.00321226798
458	0.003209196661
459	0.003201011754
460	0.003193627387
461	0.003189327896
462	0.003185749988
463	0.003181434674
464	0.003178399109
465	0.003175351344
466	0.003172919456
467	0.003162348667
468	0.003160035387
469	0.003156361306
470	0.003154322099
471	0.003151706647
472	0.003137151423
473	0.003135396523
474	0.003131248973
475	0.003129284632
476	0.003127690219
477	0.003122931627
478	0.003120637415
479	0.003115993715
480	0.003115280245
481	0.003114699955
482	0.003109563287
483	0.003094919127
484	0.003085432718
485	0.003079638607
486	0.003069911454
487	0.003063454386
488	0.003062386388
489	0.003056696783
490	0.003053144081
491	0.003051193511
492	0.003042495187
493	0.003038034845
494	0.003036345535
495	0.003032527361
496	0.003030041439
497	0.003024860476
498	0.003023178153
499	0.003020514578
500	0.003018098628
501	0.003015742202
502	0.003013877504
503	0.003012586524
504	0.003009733753
505	0.003008549437
506	0.003005074594
507	0.003003000131
508	0.002998254458
509	0.002994106543
510	0.002990361512
511	0.002983288838
512	0.002982242522
513	0.00298071787
514	0.002980078623
515	0.002978476894
516	0.002973965105
517	0.00296897646
518	0.002967870996
519	0.00296577417
520	0.002963263131
521	0.002956987448
522	0.002952921099
523	0.002951303802
524	0.002950164618
525	0.002940221171
526	0.002938631812
527	0.002934007574
528	0.002929449036
529	0.002924771327
530	0.002920137847
531	0.002918387452
532	0.002915989113
533	0.00291421901
534	0.002909725766
535	0.002904949029
536	0.00289907092
537	0.002897024767
538	0.002893555186
539	0.002888941967
540	0.002879934153
541	0.002879199191
542	0.002877658349
543	0.002874932401
544	0.002868649793
545	0.002865151443
546	0.002862710304
547	0.002858180402
548	0.002851713226
549	0.002850327597
550	0.002846764919
551	0.002844141457
552	0.002840846307
553	0.002839075637
554	0.002837888529
555	0.002836843846
556	0.002830797017
557	0.002830076121
558	0.002827710051
559	0.002823885191
560	0.002819054566
561	0.002817069507
562	0.002815215765
563	0.002812522699
564	0.002806573841
565	0.002797718007
566	0.002795260011
567	0.002793466748
568	0.0027857605
569	0.002784124522
570	0.002780932153
571	0.002780836287
572	0.002778890043
573	0.002772163559
574	0.002771314646
575	0.002766303796
576	0.002760193684
577	0.002754807213
578	0.002754377574
579	0.002752725297
580	0.002749841453
581	0.002746454407
582	0.002743713508
583	0.002742370233
584	0.002736451695
585	0.002735220643
586	0.002731674615
587	0.002727362849
588	0.002723342558
589	0.002720282856
590	0.002717441713
591	0.00271689414
592	0.002713943251
593	0.002711601577
594	0.002711171767
595	0.002706489007
596	0.002705320196
597	0.002704829582
598	0.002699984719
599	0.002697465121
600	0.002695899012
601	0.002691463494
602	0.002686059784
603	0.002683993145
604	0.002681598535
605	0.002680684902
606	0.002677039188
607	0.002675803517
608	0.002668639194
609	0.002662885783
610	0.002662248208
611	0.002661054219
612	0.002659329392
613	0.002656761549
614	0.002653931635
615	0.002649342892
616	0.002646953643
617	0.002643939235
618	0.002642400042
619	0.002637153553
620	0.002630707308
621	0.002627475016
622	0.002623298585
623	0.002619032197
624	0.002618273676
625	0.002616464673
626	0.002615569269
627	0.002609654804
628	0.002604734233
629	0.002600734325
630	0.002597578562
631	0.002593403714
632	0.002586884251
633	0.002583108622
634	0.002580608066
635	0.002577340054
636	0.002573606965
637	0.002569974515
638	0.002569439913
639	0.002559875072
640	0.002552781744
641	0.002550617453
642	0.002548016834
643	0.002545868279
644	0.002539217653
645	0.002537501922
646	0.002537008135
647	0.002533843231
648	0.002530901147
649	0.002524284022
650	0.002523927804
651	0.002523094837
652	0.002517174273
653	0.002512931311
654	0.002512508903
655	0.002512197429
656	0.002510056009
657	0.00250580054
658	0.002503405
659	0.002498849172
660	0.00249790798
661	0.002496106279
662	0.002493131244
663	0.002489831419
664	0.002487453467
665	0.002483938478
666	0.002482161817
667	0.002480788867
668	0.002475753267
669	0.002471871993
670	0.002468343923
671	0.002463147882
672	0.002459717229
673	0.002458363227
674	0.002451236148
675	0.002450963964
676	0.002446340583
677	0.002445460509
678	0.002444581063
679	0.00244351499
680	0.002439497602
681	0.002436679328
682	0.002435906878
683	0.002434036232
684	0.002432906179
685	0.002430000675
686	0.002428446403
687	0.0024278585
688	0.002423668421
689	0.002423112605
690	0.002417326685
691	0.002416442879
692	0.002415367485
693	0.002412802076
694	0.002412111576
695	0.002407774772
696	0.00240471307
697	0.002403495256
698	0.00240066661
699	0.002397186925
700	0.002392965881
701	0.002388554148
702	0.002386465014
703	0.002383620061
704	0.002380185458
705	0.002376660329
706	0.002373163944
707	0.002370468351
708	0.002363554997
709	0.002362427795
710	0.002361231845
711	0.002353941978
712	0.002352797331
713	0.002351338459
714	0.002344287264
715	0.002339260369
716	0.002337637133
717	0.00233609344
718	0.002332715738
719	0.002331136292
720	0.002328718795
721	0.002324114999
722	0.002322348257
723	0.002317824546
724	0.002315519743
725	0.002310651863
726	0.002308166851
727	0.002303756566
728	0.002303242746
729	0.002297539733
730	0.002296497093
731	0.002293134386
732	0.002290550919
733	0.002289189429
734	0.002286735217
735	0.002280423834
736	0.002276850609
737	0.002275318932
738	0.002271009786
739	0.002264945891
740	0.002264046689
741	0.002263155289
742	0.002260776528
743	0.002255569971
744	0.002255568461
745	0.002253468903
746	0.002253060472
747	0.00224353332
748	0.002241765768
749	0.002238878239
750	0.002236662997
751	0.002232985463
752	0.002230509856
753	0.002228710008
754	0.00222576079
755	0.002225430844
756	0.002224663575
757	0.002224402636
758	0.002223411678
759	0.002223039321
760	0.00222124271
761	0.00221787191
762	0.002215108491
763	0.002212434303
764	0.002211271865
765	0.002211078324
766	0.002206739524
767	0.002202790961
768	0.002201233235
769	0.002196975542
770	0.002195875117
771	0.002194653293
772	0.002192919104
773	0.002192423545
774	0.002191457306
775	0.002187725009
776	0.002186993028
777	0.002183154515
778	0.00217992638
779	0.002175385948
780	0.002173495916
781	0.002170593867
782	0.002170004682
783	0.002168327062
784	0.00216701026
785	0.002162409522
786	0.002156275282
787	0.002153481722
788	0.002152172924
789	0.00214948985
790	0.002148743296
791	0.002146403862
792	0.002144165467
793	0.002137874211
794	0.002135856383
795	0.002134243077
796	0.002131895798
797	0.002131160233
798	0.00212869448
799	0.002126671564
800	0.002126431625
801	0.002122005079
802	0.002120054235
803	0.002116078855
804	0.002113058067
805	0.002105382943
806	0.002101993043
807	0.002097980206
808	0.002095202273
809	0.002094274591
810	0.002093546914
811	0.002091827963
812	0.002091388519
813	0.0020902717
814	0.002089234564
815	0.002088378802
816	0.002087863547
817	0.002085745197
818	0.002085271898
819	0.002082813164
820	0.002081890801
821	0.002080049725
822	0.002074495554
823	0.002069666554
824	0.00206879635
825	0.002066960214
826	0.002060735415
827	0.002058513316
828	0.002057923333
829	0.002057495156
830	0.002056432792
831	0.002053255675
832	0.002052749912
833	0.002047864527
834	0.002045779102
835	0.002044038148
836	0.002041415279
837	0.002039838017
838	0.002036258472
839	0.002035345085
840	0.002031958256
841	0.002030663219
842	0.002030463957
843	0.002027809934
844	0.00202637805
845	0.002024262937
846	0.00202276373
847	0.002021307487
848	0.002019444725
849	0.002018527635
850	0.002015778971
851	0.002014647906
852	0.002012795396
853	0.002011280209
854	0.002010361686
855	0.002008461108
856	0.002007679938
857	0.002006336974
858	0.002005484799
859	0.002004569798
860	0.002001262203
861	0.002000765252
862	0.002000150543
863	0.001999545059
864	0.001997991289
865	0.001994687821
866	0.001988681242
867	0.001987798294
868	0.001985257206
869	0.001980349854
870	0.001974982313
871	0.00197280099
872	0.001971921542
873	0.001966766084
874	0.001963632938
875	0.001963213754
876	0.001959791452
877	0.001959788185
878	0.001958638883
879	0.001956263386
880	0.001954641886
881	0.001953747388
882	0.001952570634
883	0.001949382368
884	0.001946910241
885	0.00194465608
886	0.001944102787
887	0.001938037658
888	0.001935717041
889	0.001932135873
890	0.001927405948
891	0.001926856082
892	0.001926119557
893	0.001921910124
894	0.001918583402
895	0.001915814149
896	0.001914171244
897	0.00191052628
898	0.001909409296
899	0.001907219679
900	0.001902836641
901	0.001901056627
902	0.001894719342
903	0.001894454738
904	0.001894221971
905	0.00189171165
906	0.001891553502
907	0.001888761492
908	0.001884085525
909	0.001881187167
910	0.001876665563
911	0.001869937285
912	0.001866646977
913	0.001866646538
914	0.00186541884
915	0.001863775296
916	0.001862554487
917	0.001861341166
918	0.001860682833
919	0.001860100768
920	0.001857143134
921	0.001856516728
922	0.001856516309
923	0.001855895604
924	0.001855895399
925	0.001851207561
926	0.001849466879
927	0.001848517442
928	0.001846592377
929	0.001844610684
930	0.001843473025
931	0.001838754586
932	0.001835602231
933	0.001832283464
934	0.001832283135
935	0.001828844743
936	0.001826131025
937	0.001824050277
938	0.001824048711
939	0.001823336802
940	0.001821188737
941	0.001818516929
942	0.001818516561
943	0.001816458054
944	0.001816161545
945	0.001812406159
946	0.001812397315
947	0.001810958429
948	0.00180835197
949	0.001806988642
950	0.001805311619
951	0.001804708377
952	0.001803267713
953	0.001802453965
954	0.001799393546
955	0.001798992496
956	0.001797683692
957	0.001796354165
958	0.001793730081
959	0.001791365788
960	0.001790936418
961	0.001789515974
962	0.001788866745
963	0.001786575418
964	0.001782400259
965	0.001782399607
966	0.001781765711
967	0.001781382425
968	0.001780505319
969	0.0017797096
970	0.001777123218
971	0.001774072628
972	0.001773544856
973	0.001771406757
974	0.001770178666
975	0.001767647265
976	0.001767646628
977	0.00176662769
978	0.001764178448
979	0.001762239391
980	0.001762238135
981	0.001762237841
982	0.001762237548
983	0.001762232956
984	0.00176223292
985	0.001761006044
986	0.001760246526
987	0.001756932142
988	0.00175535923
989	0.00175327004
990	0.001753264746
991	0.001753263578
992	0.001752711044
993	0.001749202929
994	0.001749202387
995	0.001749202252
996	0.001745076428
997	0.001741500455
998	0.001739961185
999	0.001739353148
